"product","date","revenue","units"
13637,2011-09-05,24646,1400
13643,2011-09-05,32096,1063
13644,2011-09-05,64047,1208
13645,2011-09-05,19653,1054
13650,2011-09-05,5071,409
13651,2011-09-05,6098,870
13653,2011-09-05,30272,1820
13658,2011-09-05,13860,275
13663,2011-09-05,7175,1081
13664,2011-09-05,0,1
13666,2011-09-05,7100,464
13684,2011-09-05,38174,1677
13685,2011-09-05,11270,1811
13688,2011-09-05,9201,713
13781,2011-09-05,31255,288
13782,2011-09-05,23641,1428
13790,2011-09-05,22206,1138
13792,2011-09-05,16379,832
13796,2011-09-05,24386,1241
13797,2011-09-05,43193,1650
13805,2011-09-05,25113,479
13890,2011-09-05,35179,810
13892,2011-09-05,68882,913
13893,2011-09-05,0,1
13894,2011-09-05,0,1
13917,2011-09-05,0,1
13930,2011-09-05,22255,1268
13931,2011-09-05,51829,1564
13934,2011-09-05,46783,873
13935,2011-09-05,200232,327
13936,2011-09-05,107377,916
13938,2011-09-05,84369,141
13940,2011-09-05,86386,139
14105,2011-09-05,0,1
14128,2011-09-05,0,1
14193,2011-09-05,9690,2
14339,2011-09-05,0,1
14365,2011-09-05,0,1
14371,2011-09-05,0,1
14427,2011-09-05,0,1
14453,2011-09-05,12661,1801
14521,2011-09-05,0,1
14618,2011-09-05,0,1
14821,2011-09-05,0,1
14835,2011-09-05,0,1
14840,2011-09-05,4408,597
15071,2011-09-05,7344,230
15096,2011-09-05,12302,1536
15159,2011-09-05,44129,1406
15209,2011-09-05,27574,782
15218,2011-09-05,0,1
15229,2011-09-05,0,1
15281,2011-09-05,0,1
15285,2011-09-05,30993,589
15358,2011-09-05,15400,1282
15575,2011-09-05,20796,508
15649,2011-09-05,37118,196
15735,2011-09-05,22111,865
15766,2011-09-05,12114,299
15840,2011-09-05,4942,4
15953,2011-09-05,47306,940
15982,2011-09-05,6841,654
16025,2011-09-05,9960,989
16183,2011-09-05,0,1
16353,2011-09-05,123912,453
16626,2011-09-05,0,1
16717,2011-09-05,0,1
16738,2011-09-05,0,1
16761,2011-09-05,31021,1243
16892,2011-09-05,4049,52
16902,2011-09-05,3865,1837
16909,2011-09-05,9262,1687
17153,2011-09-05,143235,678
17158,2011-09-05,11184,2
17341,2011-09-05,31522,1105
17342,2011-09-05,0,1
17356,2011-09-05,3830,32
17370,2011-09-05,11966,97
17598,2011-09-05,4307,52
17752,2011-09-05,0,1
17790,2011-09-05,0,1
17876,2011-09-05,81897,1409
17960,2011-09-05,13360,1479
17970,2011-09-05,12823,1468
17989,2011-09-05,0,1
18079,2011-09-05,0,1
18105,2011-09-05,4180,415
18164,2011-09-05,26955,1014
18214,2011-09-05,0,1
18223,2011-09-05,12590,597
18375,2011-09-05,10014,1055
18416,2011-09-05,0,1
859,2011-09-12,1500,2
863,2011-09-12,8915,97
869,2011-09-12,11753,535
871,2011-09-12,2800,648
880,2011-09-12,0,1
881,2011-09-12,0,1
883,2011-09-12,7546,365
890,2011-09-12,0,1
892,2011-09-12,13514,702
893,2011-09-12,11967,1431
894,2011-09-12,6483,479
959,2011-09-12,0,1
963,2011-09-12,11500,648
969,2011-09-12,0,1
971,2011-09-12,0,1
980,2011-09-12,0,1
981,2011-09-12,0,1
983,2011-09-12,0,1
990,2011-09-12,0,1
992,2011-09-12,0,1
993,2011-09-12,0,1
994,2011-09-12,5000,2
1799,2011-09-12,4376,781
1800,2011-09-12,7037,1182
1802,2011-09-12,10486,1387
2022,2011-09-12,21166,708
2031,2011-09-12,0,1
2060,2011-09-12,0,1
2080,2011-09-12,0,1
2083,2011-09-12,0,1
2155,2011-09-12,0,1
2186,2011-09-12,0,1
2250,2011-09-12,0,1
2261,2011-09-12,0,1
2286,2011-09-12,6199,1503
2332,2011-09-12,10239,1042
2342,2011-09-12,10030,491
2371,2011-09-12,0,1
2394,2011-09-12,19852,1600
2673,2011-09-12,0,1
2692,2011-09-12,15751,1468
2810,2011-09-12,3025,180
2825,2011-09-12,0,1
2897,2011-09-12,0,1
3004,2011-09-12,21913,1793
3005,2011-09-12,31939,513
3006,2011-09-12,20743,1697
3031,2011-09-12,83231,196
3130,2011-09-12,71239,196
3207,2011-09-12,29130,4
3278,2011-09-12,18833,888
3384,2011-09-12,0,1
3428,2011-09-12,5753,4
3431,2011-09-12,6659,1745
3432,2011-09-12,9496,317
3437,2011-09-12,4923,225
3451,2011-09-12,0,1
3518,2011-09-12,0,1
3547,2011-09-12,0,1
3707,2011-09-12,0,1
3738,2011-09-12,13003,1182
3768,2011-09-12,2710,41
3822,2011-09-12,83255,1769
3841,2011-09-12,35443,525
3982,2011-09-12,2769,230
4058,2011-09-12,11505,703
4145,2011-09-12,0,1
4216,2011-09-12,0,1
4329,2011-09-12,0,1
4376,2011-09-12,2994,143
4402,2011-09-12,2219,13
4404,2011-09-12,2346,1622
4413,2011-09-12,2725,52
4445,2011-09-12,3082,1845
4620,2011-09-12,0,1
4636,2011-09-12,0,1
4652,2011-09-12,3423,98
5034,2011-09-12,14325,409
5097,2011-09-12,0,1
5106,2011-09-12,0,1
5204,2011-09-12,48678,196
5239,2011-09-12,0,1
5257,2011-09-12,9428,1442
5277,2011-09-12,0,1
5309,2011-09-12,16913,1468
5328,2011-09-12,0,1
5429,2011-09-12,0,1
5434,2011-09-12,17191,1525
5545,2011-09-12,10909,1205
5546,2011-09-12,12385,1038
5587,2011-09-12,0,1
5621,2011-09-12,12213,781
5694,2011-09-12,0,1
5770,2011-09-12,0,1
5802,2011-09-12,22635,143
5805,2011-09-12,43342,694
5828,2011-09-12,28009,1182
5855,2011-09-12,200973,379
5928,2011-09-12,0,1
5933,2011-09-12,5500,1525
5942,2011-09-12,6227,322
5950,2011-09-12,2875,1556
5977,2011-09-12,18913,1409
5980,2011-09-12,46150,1615
5981,2011-09-12,46988,1482
5982,2011-09-12,64349,1276
5984,2011-09-12,41519,1536
5985,2011-09-12,156014,557
5987,2011-09-12,22144,340
5989,2011-09-12,31511,85
5992,2011-09-12,20953,63
5995,2011-09-12,0,1
5996,2011-09-12,21774,1029
6009,2011-09-12,2884,781
6010,2011-09-12,5237,1330
6011,2011-09-12,0,1
6014,2011-09-12,15213,243
6015,2011-09-12,21535,1014
6018,2011-09-12,19698,641
6019,2011-09-12,25713,1266
6022,2011-09-12,0,1
6023,2011-09-12,0,1
6024,2011-09-12,0,1
6025,2011-09-12,59951,1352
6026,2011-09-12,46624,1740
6032,2011-09-12,16253,1205
6050,2011-09-12,16442,337
6060,2011-09-12,18815,169
6063,2011-09-12,38119,572
6064,2011-09-12,20838,317
6065,2011-09-12,13006,358
6066,2011-09-12,47704,1626
6075,2011-09-12,17086,1420
6076,2011-09-12,23274,1386
6078,2011-09-12,1290,2
6079,2011-09-12,7935,1131
6081,2011-09-12,44673,39
6082,2011-09-12,35990,1339
6083,2011-09-12,22736,1193
6088,2011-09-12,0,1
6090,2011-09-12,0,1
6124,2011-09-12,77377,1493
6126,2011-09-12,30248,1338
6127,2011-09-12,74949,1222
6130,2011-09-12,78040,1626
6136,2011-09-12,36874,697
6145,2011-09-12,11780,648
6146,2011-09-12,5330,3
6149,2011-09-12,8675,1078
6152,2011-09-12,0,1
6160,2011-09-12,0,1
6169,2011-09-12,14194,1479
6176,2011-09-12,9096,275
6179,2011-09-12,0,1
6210,2011-09-12,9350,340
6221,2011-09-12,89584,495
6235,2011-09-12,0,1
6249,2011-09-12,5788,1717
6253,2011-09-12,0,1
6270,2011-09-12,8494,1316
6279,2011-09-12,0,1
6296,2011-09-12,16904,1427
6297,2011-09-12,15140,1419
6298,2011-09-12,16259,1385
6299,2011-09-12,14679,1268
6300,2011-09-12,11978,1224
6301,2011-09-12,11040,1166
6302,2011-09-12,3859,1525
6303,2011-09-12,0,1
6304,2011-09-12,0,1
6305,2011-09-12,6960,2
6306,2011-09-12,24115,1140
6308,2011-09-12,9617,1205
6309,2011-09-12,7457,250
6312,2011-09-12,20099,322
6313,2011-09-12,13046,1525
6316,2011-09-12,6825,392
6317,2011-09-12,6801,358
6318,2011-09-12,0,1
6365,2011-09-12,0,1
6504,2011-09-12,0,1
6643,2011-09-12,0,1
6675,2011-09-12,0,1
6706,2011-09-12,5699,1237
6709,2011-09-12,0,1
6761,2011-09-12,16540,41
6799,2011-09-12,0,1
6808,2011-09-12,11853,1546
6814,2011-09-12,11045,1611
6818,2011-09-12,12402,1589
6882,2011-09-12,0,1
6932,2011-09-12,0,1
6969,2011-09-12,0,1
6971,2011-09-12,12518,609
7165,2011-09-12,35517,1420
7198,2011-09-12,19829,878
7270,2011-09-12,0,1
7327,2011-09-12,0,1
7489,2011-09-12,0,1
7769,2011-09-12,8891,52
7770,2011-09-12,39439,1353
7800,2011-09-12,30136,1287
7916,2011-09-12,0,1
7979,2011-09-12,24705,805
7994,2011-09-12,90313,909
8033,2011-09-12,103292,260
8035,2011-09-12,51397,1363
8098,2011-09-12,14389,556
8123,2011-09-12,6881,1341
8153,2011-09-12,35871,1584
8188,2011-09-12,21143,1842
8207,2011-09-12,0,1
8214,2011-09-12,0,1
8231,2011-09-12,3385,1105
8246,2011-09-12,0,1
8288,2011-09-12,0,1
8348,2011-09-12,3202,1014
8421,2011-09-12,0,1
8478,2011-09-12,0,1
8504,2011-09-12,0,1
8642,2011-09-12,83156,794
8676,2011-09-12,24130,1140
8717,2011-09-12,8059,530
8789,2011-09-12,174559,360
8842,2011-09-12,6049,1266
9097,2011-09-12,32547,1005
9257,2011-09-12,16050,990
9318,2011-09-12,0,1
9362,2011-09-12,4250,648
9442,2011-09-12,0,1
9453,2011-09-12,0,1
9686,2011-09-12,0,1
9711,2011-09-12,22470,2
9932,2011-09-12,20198,1266
10020,2011-09-12,0,1
10230,2011-09-12,175397,1201
10233,2011-09-12,108190,846
10255,2011-09-12,0,1
10316,2011-09-12,0,1
10448,2011-09-12,0,1
10511,2011-09-12,0,1
10524,2011-09-12,0,1
10653,2011-09-12,0,1
10772,2011-09-12,0,1
10810,2011-09-12,0,1
11004,2011-09-12,12135,1589
11270,2011-09-12,0,1
11271,2011-09-12,0,1
11379,2011-09-12,46560,243
11434,2011-09-12,0,1
11486,2011-09-12,0,1
11600,2011-09-12,0,1
11613,2011-09-12,0,1
11637,2011-09-12,0,1
11652,2011-09-12,0,1
11655,2011-09-12,13200,1468
11750,2011-09-12,0,1
11789,2011-09-12,0,1
11805,2011-09-12,5820,1181
11822,2011-09-12,0,1
11825,2011-09-12,18228,1644
11827,2011-09-12,0,1
11834,2011-09-12,0,1
11889,2011-09-12,0,1
11961,2011-09-12,0,1
11971,2011-09-12,57037,28
11975,2011-09-12,6290,1181
12002,2011-09-12,0,1
12006,2011-09-12,0,1
12091,2011-09-12,0,1
12166,2011-09-12,0,1
12202,2011-09-12,18872,1326
12223,2011-09-12,0,1
12316,2011-09-12,0,1
12400,2011-09-12,7863,1181
12538,2011-09-12,0,1
12600,2011-09-12,0,1
12615,2011-09-12,15888,1390
12670,2011-09-12,19012,1481
12760,2011-09-12,8430,2
12807,2011-09-12,0,1
12976,2011-09-12,57441,1226
13062,2011-09-12,12175,841
13079,2011-09-12,3259,1330
13080,2011-09-12,3890,2
13082,2011-09-12,0,1
13083,2011-09-12,4650,648
13084,2011-09-12,12633,1387
13085,2011-09-12,7810,1611
13086,2011-09-12,12353,72
13087,2011-09-12,10631,63
13089,2011-09-12,24153,1365
13091,2011-09-12,2019,2
13092,2011-09-12,0,1
13111,2011-09-12,8804,971
13117,2011-09-12,14865,1251
13118,2011-09-12,8960,1409
13147,2011-09-12,23631,1083
13150,2011-09-12,9544,1280
13173,2011-09-12,41494,868
13200,2011-09-12,0,1
13201,2011-09-12,0,1
13210,2011-09-12,16498,1241
13213,2011-09-12,8597,440
13216,2011-09-12,0,1
13217,2011-09-12,14005,1068
13225,2011-09-12,8058,471
13235,2011-09-12,17372,1339
13241,2011-09-12,13150,788
13243,2011-09-12,27816,1339
13244,2011-09-12,10800,1042
13259,2011-09-12,19565,888
13262,2011-09-12,6726,63
13263,2011-09-12,0,1
13270,2011-09-12,9008,1305
13273,2011-09-12,11602,1049
13288,2011-09-12,11088,1376
13290,2011-09-12,11960,366
13294,2011-09-12,15071,403
13296,2011-09-12,8916,90
13298,2011-09-12,73820,771
13300,2011-09-12,6308,1644
13301,2011-09-12,9470,243
13302,2011-09-12,9246,1793
13304,2011-09-12,32623,1486
13305,2011-09-12,32660,1379
13309,2011-09-12,11459,1005
13311,2011-09-12,10714,941
13313,2011-09-12,9741,795
13314,2011-09-12,23984,904
13315,2011-09-12,39525,128
13320,2011-09-12,19629,1005
13323,2011-09-12,0,1
13325,2011-09-12,0,1
13326,2011-09-12,26508,772
13331,2011-09-12,8034,1063
13332,2011-09-12,27000,1039
13334,2011-09-12,4880,2
13336,2011-09-12,0,1
13337,2011-09-12,6643,1181
13344,2011-09-12,23810,604
13347,2011-09-12,0,1
13349,2011-09-12,9853,582
13359,2011-09-12,13447,672
13362,2011-09-12,960,2
13364,2011-09-12,43802,1550
13367,2011-09-12,2602,98
13370,2011-09-12,0,1
13374,2011-09-12,10095,913
13380,2011-09-12,12850,1013
13381,2011-09-12,16614,1339
13382,2011-09-12,21898,1429
13383,2011-09-12,35689,104
13384,2011-09-12,14347,1244
13385,2011-09-12,14465,1339
13402,2011-09-12,6963,915
13403,2011-09-12,7076,814
13405,2011-09-12,3716,1387
13406,2011-09-12,0,1
13407,2011-09-12,4994,1774
13414,2011-09-12,0,1
13416,2011-09-12,3090,1409
13426,2011-09-12,34001,390
13428,2011-09-12,9418,250
13429,2011-09-12,10875,415
13432,2011-09-12,9600,1677
13433,2011-09-12,10783,1001
13438,2011-09-12,23443,1375
13439,2011-09-12,27064,1068
13443,2011-09-12,16659,292
13444,2011-09-12,16962,1120
13446,2011-09-12,0,1
13453,2011-09-12,9138,322
13458,2011-09-12,48002,1373
13461,2011-09-12,80864,737
13463,2011-09-12,478683,1560
13464,2011-09-12,93820,648
13467,2011-09-12,94094,305
13482,2011-09-12,13732,1341
13499,2011-09-12,0,1
13515,2011-09-12,25114,268
13520,2011-09-12,46074,734
13526,2011-09-12,28960,1730
13527,2011-09-12,29225,780
13528,2011-09-12,79906,1404
13531,2011-09-12,23321,1312
13532,2011-09-12,49553,1588
13533,2011-09-12,13240,1268
13535,2011-09-12,0,1
13537,2011-09-12,0,1
13550,2011-09-12,0,1
13554,2011-09-12,0,1
13556,2011-09-12,112773,1835
13561,2011-09-12,9165,775
13571,2011-09-12,10567,72
13574,2011-09-12,16802,1772
13582,2011-09-12,27581,1375
13594,2011-09-12,15638,1398
13595,2011-09-12,26514,1766
13596,2011-09-12,45860,648
13600,2011-09-12,14601,1398
13604,2011-09-12,50642,1223
13611,2011-09-12,10727,1589
13615,2011-09-12,111091,849
13627,2011-09-12,5894,471
13628,2011-09-12,3766,1767
13629,2011-09-12,8512,311
13633,2011-09-12,11770,949
13637,2011-09-12,26926,1449
13643,2011-09-12,27612,976
13644,2011-09-12,63902,1166
13645,2011-09-12,21525,1525
13650,2011-09-12,5140,520
13651,2011-09-12,5625,845
13653,2011-09-12,30607,1815
13658,2011-09-12,11932,204
13663,2011-09-12,8106,1133
13664,2011-09-12,0,1
13666,2011-09-12,6348,453
13684,2011-09-12,37507,1600
13685,2011-09-12,12376,1837
13688,2011-09-12,11968,922
13781,2011-09-12,33494,333
13782,2011-09-12,24752,1461
13790,2011-09-12,23392,1130
13792,2011-09-12,16259,927
13796,2011-09-12,22529,1115
13797,2011-09-12,43051,1656
13805,2011-09-12,21934,597
13890,2011-09-12,33010,841
13892,2011-09-12,74872,1032
13893,2011-09-12,0,1
13894,2011-09-12,0,1
13917,2011-09-12,0,1
13930,2011-09-12,21241,1295
13931,2011-09-12,57785,1651
13934,2011-09-12,48900,801
13935,2011-09-12,203974,316
13936,2011-09-12,101560,824
13938,2011-09-12,87379,165
13940,2011-09-12,92630,166
14105,2011-09-12,0,1
14128,2011-09-12,0,1
14193,2011-09-12,0,1
14339,2011-09-12,0,1
14365,2011-09-12,0,1
14371,2011-09-12,0,1
14427,2011-09-12,0,1
14453,2011-09-12,12323,1774
14521,2011-09-12,0,1
14618,2011-09-12,0,1
14821,2011-09-12,0,1
14835,2011-09-12,0,1
14840,2011-09-12,4024,597
15071,2011-09-12,7374,169
15096,2011-09-12,11447,1455
15159,2011-09-12,48548,1469
15209,2011-09-12,31439,927
15218,2011-09-12,0,1
15229,2011-09-12,0,1
15281,2011-09-12,0,1
15285,2011-09-12,36607,767
15358,2011-09-12,15561,1275
15575,2011-09-12,14524,1801
15649,2011-09-12,29908,1755
15735,2011-09-12,17583,727
15766,2011-09-12,13280,285
15840,2011-09-12,4345,1801
15953,2011-09-12,30949,479
15982,2011-09-12,7356,760
16025,2011-09-12,4302,305
16183,2011-09-12,0,1
16353,2011-09-12,117738,392
16626,2011-09-12,0,1
16717,2011-09-12,0,1
16738,2011-09-12,0,1
16761,2011-09-12,32889,1228
16892,2011-09-12,4063,63
16902,2011-09-12,3707,13
16909,2011-09-12,7889,1431
17153,2011-09-12,175316,860
17158,2011-09-12,0,1
17341,2011-09-12,31989,1038
17342,2011-09-12,0,1
17356,2011-09-12,3392,1717
17370,2011-09-12,13663,1181
17598,2011-09-12,3670,1821
17752,2011-09-12,0,1
17790,2011-09-12,0,1
17876,2011-09-12,126701,1745
17960,2011-09-12,17427,1677
17970,2011-09-12,12960,1409
17989,2011-09-12,0,1
18079,2011-09-12,0,1
18105,2011-09-12,5343,702
18164,2011-09-12,32446,1120
18214,2011-09-12,0,1
18223,2011-09-12,11349,1038
18375,2011-09-12,9552,805
18416,2011-09-12,0,1
859,2011-09-19,8070,648
863,2011-09-19,13510,1766
869,2011-09-19,5948,250
871,2011-09-19,15000,1329
880,2011-09-19,0,1
881,2011-09-19,6500,1181
883,2011-09-19,6120,3
890,2011-09-19,1000,2
892,2011-09-19,6927,180
893,2011-09-19,8774,649
894,2011-09-19,4048,1329
959,2011-09-19,0,1
963,2011-09-19,0,1
969,2011-09-19,0,1
971,2011-09-19,0,1
980,2011-09-19,0,1
981,2011-09-19,0,1
983,2011-09-19,0,1
990,2011-09-19,0,1
992,2011-09-19,0,1
993,2011-09-19,0,1
994,2011-09-19,0,1
1799,2011-09-19,2696,305
1800,2011-09-19,5064,969
1802,2011-09-19,7496,1160
2022,2011-09-19,24021,839
2031,2011-09-19,0,1
2060,2011-09-19,0,1
2080,2011-09-19,0,1
2083,2011-09-19,0,1
2155,2011-09-19,0,1
2186,2011-09-19,0,1
2250,2011-09-19,0,1
2261,2011-09-19,0,1
2286,2011-09-19,7368,1622
2332,2011-09-19,9865,1051
2342,2011-09-19,14936,988
2371,2011-09-19,0,1
2394,2011-09-19,17918,1525
2673,2011-09-19,0,1
2692,2011-09-19,15500,1579
2810,2011-09-19,2187,1665
2825,2011-09-19,0,1
2897,2011-09-19,0,1
3004,2011-09-19,22836,1793
3005,2011-09-19,29674,431
3006,2011-09-19,23304,13
3031,2011-09-19,101304,424
3130,2011-09-19,86708,424
3207,2011-09-19,27209,1774
3278,2011-09-19,17936,797
3384,2011-09-19,0,1
3428,2011-09-19,7043,230
3431,2011-09-19,6719,1717
3432,2011-09-19,9283,267
3437,2011-09-19,5125,1811
3451,2011-09-19,0,1
3518,2011-09-19,0,1
3547,2011-09-19,0,1
3707,2011-09-19,0,1
3738,2011-09-19,12065,1251
3768,2011-09-19,2594,98
3822,2011-09-19,81423,1794
3841,2011-09-19,32444,572
3982,2011-09-19,2525,24
4058,2011-09-19,11227,694
4145,2011-09-19,0,1
4216,2011-09-19,0,1
4329,2011-09-19,0,1
4376,2011-09-19,2610,81
4402,2011-09-19,2497,1793
4404,2011-09-19,1741,1398
4413,2011-09-19,3373,285
4445,2011-09-19,2764,32
4620,2011-09-19,0,1
4636,2011-09-19,0,1
4652,2011-09-19,3173,169
5034,2011-09-19,19229,604
5097,2011-09-19,0,1
5106,2011-09-19,0,1
5204,2011-09-19,59249,424
5239,2011-09-19,0,1
5257,2011-09-19,8942,180
5277,2011-09-19,0,1
5309,2011-09-19,14127,1546
5328,2011-09-19,0,1
5429,2011-09-19,0,1
5434,2011-09-19,23313,1687
5545,2011-09-19,9300,1038
5546,2011-09-19,12466,1038
5587,2011-09-19,0,1
5621,2011-09-19,13253,853
5694,2011-09-19,0,1
5770,2011-09-19,0,1
5802,2011-09-19,21218,150
5805,2011-09-19,42218,609
5828,2011-09-19,30820,479
5855,2011-09-19,208207,410
5928,2011-09-19,0,1
5933,2011-09-19,4209,1353
5942,2011-09-19,7641,464
5950,2011-09-19,2875,1556
5977,2011-09-19,18757,1579
5980,2011-09-19,43916,1614
5981,2011-09-19,44809,1437
5982,2011-09-19,63659,1230
5984,2011-09-19,45007,1707
5985,2011-09-19,157372,623
5987,2011-09-19,19397,267
5989,2011-09-19,60707,1432
5992,2011-09-19,19087,13
5995,2011-09-19,5800,648
5996,2011-09-19,17812,828
6009,2011-09-19,3252,887
6010,2011-09-19,5687,1376
6011,2011-09-19,0,1
6014,2011-09-19,23407,1021
6015,2011-09-19,20729,1073
6018,2011-09-19,17831,496
6019,2011-09-19,36328,1223
6022,2011-09-19,0,1
6023,2011-09-19,0,1
6024,2011-09-19,0,1
6025,2011-09-19,60702,1378
6026,2011-09-19,44458,1690
6032,2011-09-19,11543,969
6050,2011-09-19,25832,859
6060,2011-09-19,17102,1821
6063,2011-09-19,35714,577
6064,2011-09-19,20828,299
6065,2011-09-19,12785,358
6066,2011-09-19,54946,1729
6075,2011-09-19,16331,1353
6076,2011-09-19,26997,932
6078,2011-09-19,1290,2
6079,2011-09-19,9198,1224
6081,2011-09-19,37629,1762
6082,2011-09-19,35035,1323
6083,2011-09-19,21507,1107
6088,2011-09-19,0,1
6090,2011-09-19,0,1
6124,2011-09-19,81312,1560
6126,2011-09-19,34848,1426
6127,2011-09-19,68475,1252
6130,2011-09-19,76671,1598
6136,2011-09-19,34442,605
6145,2011-09-19,11486,648
6146,2011-09-19,3810,1766
6149,2011-09-19,6678,924
6152,2011-09-19,16930,2
6160,2011-09-19,22680,2
6169,2011-09-19,10860,1038
6176,2011-09-19,8904,196
6179,2011-09-19,0,1
6210,2011-09-19,7568,169
6221,2011-09-19,88735,468
6235,2011-09-19,0,1
6249,2011-09-19,7861,72
6253,2011-09-19,0,1
6270,2011-09-19,7456,1341
6279,2011-09-19,0,1
6296,2011-09-19,17268,1440
6297,2011-09-19,15476,1428
6298,2011-09-19,14996,1309
6299,2011-09-19,15083,1269
6300,2011-09-19,14185,1276
6301,2011-09-19,12000,1189
6302,2011-09-19,3938,1536
6303,2011-09-19,0,1
6304,2011-09-19,0,1
6305,2011-09-19,0,1
6306,2011-09-19,17351,1182
6308,2011-09-19,8303,1054
6309,2011-09-19,10666,1073
6312,2011-09-19,18953,381
6313,2011-09-19,8914,1280
6316,2011-09-19,5802,135
6317,2011-09-19,6845,212
6318,2011-09-19,0,1
6365,2011-09-19,0,1
6504,2011-09-19,0,1
6643,2011-09-19,0,1
6675,2011-09-19,0,1
6706,2011-09-19,4523,853
6709,2011-09-19,0,1
6761,2011-09-19,14681,1717
6799,2011-09-19,0,1
6808,2011-09-19,11010,1387
6814,2011-09-19,12583,1579
6818,2011-09-19,11170,1655
6882,2011-09-19,0,1
6932,2011-09-19,0,1
6969,2011-09-19,0,1
6971,2011-09-19,12106,564
7165,2011-09-19,35256,1568
7198,2011-09-19,22856,941
7270,2011-09-19,0,1
7327,2011-09-19,0,1
7489,2011-09-19,0,1
7769,2011-09-19,9935,118
7770,2011-09-19,36382,1409
7800,2011-09-19,30238,1270
7916,2011-09-19,0,1
7979,2011-09-19,24453,820
7994,2011-09-19,108178,1033
8033,2011-09-19,104108,69
8035,2011-09-19,45469,1286
8098,2011-09-19,14928,459
8123,2011-09-19,6178,1054
8153,2011-09-19,37415,1560
8188,2011-09-19,20344,1802
8207,2011-09-19,0,1
8214,2011-09-19,0,1
8231,2011-09-19,3040,1120
8246,2011-09-19,0,1
8288,2011-09-19,3600,2
8348,2011-09-19,4804,1341
8421,2011-09-19,0,1
8478,2011-09-19,0,1
8504,2011-09-19,0,1
8642,2011-09-19,85316,806
8676,2011-09-19,32313,1398
8717,2011-09-19,6876,330
8789,2011-09-19,176655,353
8842,2011-09-19,5862,1266
9097,2011-09-19,36848,1086
9257,2011-09-19,16190,535
9318,2011-09-19,0,1
9362,2011-09-19,4250,2
9442,2011-09-19,0,1
9453,2011-09-19,0,1
9686,2011-09-19,0,1
9711,2011-09-19,0,1
9932,2011-09-19,22059,1182
10020,2011-09-19,0,1
10230,2011-09-19,174515,1184
10233,2011-09-19,115041,903
10255,2011-09-19,0,1
10316,2011-09-19,0,1
10448,2011-09-19,0,1
10511,2011-09-19,0,1
10524,2011-09-19,0,1
10653,2011-09-19,0,1
10772,2011-09-19,0,1
10810,2011-09-19,0,1
11004,2011-09-19,7574,1140
11270,2011-09-19,0,1
11271,2011-09-19,0,1
11379,2011-09-19,49451,263
11434,2011-09-19,0,1
11486,2011-09-19,0,1
11600,2011-09-19,0,1
11613,2011-09-19,0,1
11637,2011-09-19,0,1
11652,2011-09-19,0,1
11655,2011-09-19,12573,1409
11750,2011-09-19,0,1
11789,2011-09-19,0,1
11805,2011-09-19,0,1
11822,2011-09-19,0,1
11825,2011-09-19,15652,1546
11827,2011-09-19,0,1
11834,2011-09-19,0,1
11889,2011-09-19,0,1
11961,2011-09-19,0,1
11971,2011-09-19,50271,1789
11975,2011-09-19,7231,1442
12002,2011-09-19,0,1
12006,2011-09-19,0,1
12091,2011-09-19,0,1
12166,2011-09-19,0,1
12202,2011-09-19,18250,1285
12223,2011-09-19,0,1
12316,2011-09-19,4600,2
12400,2011-09-19,0,1
12538,2011-09-19,0,1
12600,2011-09-19,0,1
12615,2011-09-19,11887,1221
12670,2011-09-19,16023,1347
12760,2011-09-19,8430,648
12807,2011-09-19,0,1
12976,2011-09-19,58479,1204
13062,2011-09-19,9091,540
13079,2011-09-19,5134,1557
13080,2011-09-19,0,1
13082,2011-09-19,0,1
13083,2011-09-19,0,1
13084,2011-09-19,12982,1205
13085,2011-09-19,6313,1316
13086,2011-09-19,11076,90
13087,2011-09-19,10482,160
13089,2011-09-19,24604,1182
13091,2011-09-19,0,1
13092,2011-09-19,0,1
13111,2011-09-19,8198,944
13117,2011-09-19,11762,1120
13118,2011-09-19,10575,1503
13147,2011-09-19,23937,1083
13150,2011-09-19,8210,1038
13173,2011-09-19,35527,711
13200,2011-09-19,0,1
13201,2011-09-19,2460,2
13210,2011-09-19,14195,1159
13213,2011-09-19,8023,358
13216,2011-09-19,0,1
13217,2011-09-19,15076,1100
13225,2011-09-19,8676,508
13235,2011-09-19,16303,1336
13241,2011-09-19,11774,765
13243,2011-09-19,25862,1337
13244,2011-09-19,10309,976
