"product","date","revenue","units","price"
13405,"2011-10-10",4393,1398,3.14234620886981
13406,"2011-10-10",0,1,0
13407,"2011-10-10",5240,1811,2.89342904472667
13414,"2011-10-10",0,1,0
13416,"2011-10-10",4847,1330,3.64436090225564
13426,"2011-10-10",37298,485,76.9030927835052
13428,"2011-10-10",9656,180,53.6444444444444
13429,"2011-10-10",9531,97,98.2577319587629
13432,"2011-10-10",6181,577,10.7123050259965
13433,"2011-10-10",7006,582,12.0378006872852
13438,"2011-10-10",21536,1324,16.2658610271903
13439,"2011-10-10",24597,935,26.3069518716578
13443,"2011-10-10",16839,220,76.5409090909091
13444,"2011-10-10",14163,1105,12.8171945701357
13446,"2011-10-10",27980,648,43.179012345679
13453,"2011-10-10",7684,24,320.166666666667
13458,"2011-10-10",26729,828,32.2814009661836
13461,"2011-10-10",73618,598,123.107023411371
13463,"2011-10-10",442979,1466,302.168485675307
13464,"2011-10-10",93680,648,144.567901234568
13467,"2011-10-10",111849,814,137.406633906634
13482,"2011-10-10",13307,1431,9.29909154437456
13499,"2011-10-10",0,1,0
13515,"2011-10-10",13871,1664,8.3359375
13520,"2011-10-10",40552,578,70.159169550173
13526,"2011-10-10",17518,1292,13.5588235294118
13527,"2011-10-10",25808,749,34.456608811749
13528,"2011-10-10",84441,1402,60.2289586305278
13531,"2011-10-10",23303,1254,18.5829346092504
13532,"2011-10-10",50391,1617,31.1632653061224
13533,"2011-10-10",12535,1179,10.6318914334182
13535,"2011-10-10",0,1,0
13537,"2011-10-10",0,1,0
13550,"2011-10-10",0,1,0
13554,"2011-10-10",0,1,0
13556,"2011-10-10",108596,1805,60.1639889196676
13561,"2011-10-10",7080,352,20.1136363636364
13571,"2011-10-10",8339,1784,4.67432735426009
13574,"2011-10-10",7124,1078,6.60853432282004
13582,"2011-10-10",20561,1129,18.2116917626218
13594,"2011-10-10",12845,1291,9.94965143299768
13595,"2011-10-10",29667,97,305.845360824742
13596,"2011-10-10",45477,989,45.9828109201213
13600,"2011-10-10",15305,1420,10.7781690140845
13604,"2011-10-10",34234,305,112.24262295082
13611,"2011-10-10",10400,1622,6.4118372379778
13615,"2011-10-10",90869,659,137.889226100152
13627,"2011-10-10",6469,496,13.0423387096774
13628,"2011-10-10",3945,81,48.7037037037037
13629,"2011-10-10",7365,135,54.5555555555556
13633,"2011-10-10",12504,974,12.8377823408624
13637,"2011-10-10",24144,1384,17.4450867052023
13643,"2011-10-10",25185,960,26.234375
13644,"2011-10-10",55435,1091,50.8111824014665
13645,"2011-10-10",18650,1105,16.8778280542986
13650,"2011-10-10",4220,282,14.9645390070922
13651,"2011-10-10",4764,780,6.10769230769231
13653,"2011-10-10",28611,1753,16.3211637193383
13658,"2011-10-10",13107,347,37.7723342939481
13663,"2011-10-10",7259,1091,6.65352887259395
13664,"2011-10-10",0,1,0
13666,"2011-10-10",6179,369,16.7452574525745
13684,"2011-10-10",35186,1611,21.8410924891372
13685,"2011-10-10",12573,160,78.58125
13688,"2011-10-10",9404,713,13.1893408134642
13781,"2011-10-10",24945,36,692.916666666667
13782,"2011-10-10",24018,1427,16.8311142256482
13790,"2011-10-10",17891,1042,17.1698656429942
13792,"2011-10-10",17540,1005,17.452736318408
13796,"2011-10-10",20306,1144,17.75
13797,"2011-10-10",31339,1439,21.778318276581
13805,"2011-10-10",23389,535,43.7177570093458
13890,"2011-10-10",29826,672,44.3839285714286
13892,"2011-10-10",63160,870,72.5977011494253
13893,"2011-10-10",0,1,0
13894,"2011-10-10",0,1,0
13917,"2011-10-10",0,1,0
13930,"2011-10-10",17999,1261,14.2735923869944
13931,"2011-10-10",48676,1513,32.1718440185063
13934,"2011-10-10",49147,861,57.0813008130081
13935,"2011-10-10",185178,262,706.786259541985
13936,"2011-10-10",83038,667,124.494752623688
13938,"2011-10-10",90765,192,472.734375
13940,"2011-10-10",78164,35,2233.25714285714
14105,"2011-10-10",1809,2,904.5
14128,"2011-10-10",0,1,0
14193,"2011-10-10",5850,2,2925
14339,"2011-10-10",0,1,0
14365,"2011-10-10",0,1,0
14371,"2011-10-10",0,1,0
14427,"2011-10-10",0,1,0
14453,"2011-10-10",12867,1600,8.041875
14521,"2011-10-10",0,1,0
14618,"2011-10-10",0,1,0
14821,"2011-10-10",0,1,0
14835,"2011-10-10",0,1,0
14840,"2011-10-10",7478,1054,7.09487666034156
15071,"2011-10-10",7506,98,76.5918367346939
15096,"2011-10-10",13502,1291,10.4585592563904
15159,"2011-10-10",39631,1339,29.5974607916355
15209,"2011-10-10",27114,741,36.5910931174089
15218,"2011-10-10",0,1,0
15229,"2011-10-10",3620,1181,3.06519898391194
15281,"2011-10-10",0,1,0
15285,"2011-10-10",35456,760,46.6526315789474
15358,"2011-10-10",13792,1112,12.4028776978417
15575,"2011-10-10",13106,1160,11.298275862069
15649,"2011-10-10",23073,1579,14.6124129195693
15735,"2011-10-10",15483,435,35.5931034482759
15766,"2011-10-10",8385,1376,6.09375
15840,"2011-10-10",3394,1579,2.14946168461051
15953,"2011-10-10",29648,535,55.4168224299065
15982,"2011-10-10",7814,778,10.0437017994859
16025,"2011-10-10",3750,97,38.659793814433
16183,"2011-10-10",0,1,0
16353,"2011-10-10",99772,285,350.077192982456
16626,"2011-10-10",0,1,0
16717,"2011-10-10",0,1,0
16738,"2011-10-10",0,1,0
16761,"2011-10-10",31579,1222,25.842062193126
16892,"2011-10-10",3185,1525,2.08852459016393
16902,"2011-10-10",2976,1546,1.92496765847348
16909,"2011-10-10",10145,1387,7.31434751261716
17153,"2011-10-10",132791,604,219.852649006623
17158,"2011-10-10",0,1,0
17341,"2011-10-10",27452,744,36.8978494623656
17342,"2011-10-10",0,1,0
17356,"2011-10-10",2556,72,35.5
17370,"2011-10-10",10505,1181,8.89500423370025
17598,"2011-10-10",3161,1821,1.73585941790225
17752,"2011-10-10",0,1,0
17790,"2011-10-10",0,1,0
17876,"2011-10-10",118646,1697,69.9151443724219
17960,"2011-10-10",14197,1365,10.4007326007326
17970,"2011-10-10",13595,1205,11.2821576763485
17989,"2011-10-10",0,1,0
18079,"2011-10-10",0,1,0
18105,"2011-10-10",7929,990,8.00909090909091
18164,"2011-10-10",30708,1291,23.7862122385747
18214,"2011-10-10",0,1,0
18223,"2011-10-10",9415,814,11.5663390663391
18375,"2011-10-10",8305,662,12.5453172205438
18416,"2011-10-10",0,1,0
859,"2011-10-17",7000,1329,5.26711813393529
863,"2011-10-17",85213,340,250.626470588235
869,"2011-10-17",4195,1223,3.4300899427637
871,"2011-10-17",8940,989,9.03943377148635
880,"2011-10-17",56350,1556,36.2146529562982
881,"2011-10-17",12117,3,4039
883,"2011-10-17",10576,814,12.992628992629
890,"2011-10-17",3500,2,1750
892,"2011-10-17",15120,535,28.2616822429907
893,"2011-10-17",12573,479,26.2484342379958
894,"2011-10-17",9062,781,11.6030729833547
959,"2011-10-17",0,1,0
963,"2011-10-17",0,1,0
969,"2011-10-17",0,1,0
971,"2011-10-17",0,1,0
980,"2011-10-17",0,1,0
981,"2011-10-17",0,1,0
983,"2011-10-17",0,1,0
990,"2011-10-17",0,1,0
992,"2011-10-17",0,1,0
993,"2011-10-17",0,1,0
994,"2011-10-17",0,1,0
1799,"2011-10-17",5173,649,7.97072419106317
1800,"2011-10-17",6770,1054,6.42314990512334
1802,"2011-10-17",7658,1205,6.3551867219917
2022,"2011-10-17",22857,845,27.0497041420118
2031,"2011-10-17",0,1,0
2060,"2011-10-17",0,1,0
2080,"2011-10-17",0,1,0
2083,"2011-10-17",0,1,0
2155,"2011-10-17",0,1,0
2186,"2011-10-17",0,1,0
2250,"2011-10-17",0,1,0
2261,"2011-10-17",0,1,0
2286,"2011-10-17",7646,1622,4.71393341553638
2332,"2011-10-17",11502,1161,9.90697674418605
2342,"2011-10-17",14343,936,15.3237179487179
2371,"2011-10-17",0,1,0
2394,"2011-10-17",19745,1525,12.9475409836066
2673,"2011-10-17",0,1,0
2692,"2011-10-17",13437,1479,9.08519269776876
2810,"2011-10-17",2267,989,2.29221435793731
2825,"2011-10-17",0,1,0
2897,"2011-10-17",0,1,0
3004,"2011-10-17",22943,1767,12.9841539332201
3005,"2011-10-17",30576,513,59.6023391812866
3006,"2011-10-17",24201,1837,13.1741970604246
3031,"2011-10-17",137054,912,150.27850877193
3130,"2011-10-17",112043,815,137.476073619632
3207,"2011-10-17",26497,1600,16.560625
3278,"2011-10-17",16845,797,21.1355081555834
3384,"2011-10-17",0,1,0
3428,"2011-10-17",6818,330,20.6606060606061
3431,"2011-10-17",7734,41,188.634146341463
3432,"2011-10-17",8692,220,39.5090909090909
3437,"2011-10-17",4103,1223,3.35486508585446
3451,"2011-10-17",0,1,0
3518,"2011-10-17",0,1,0
3547,"2011-10-17",0,1,0
3707,"2011-10-17",0,1,0
3738,"2011-10-17",10015,1038,9.64836223506744
3768,"2011-10-17",2808,259,10.8416988416988
3822,"2011-10-17",15057,1431,10.5220125786164
3841,"2011-10-17",39045,678,57.5884955752212
3982,"2011-10-17",2556,63,40.5714285714286
4058,"2011-10-17",10244,634,16.1577287066246
4145,"2011-10-17",0,1,0
4216,"2011-10-17",0,1,0
4329,"2011-10-17",0,1,0
4376,"2011-10-17",2641,143,18.4685314685315
4402,"2011-10-17",2536,1755,1.44501424501424
4404,"2011-10-17",1806,990,1.82424242424242
4413,"2011-10-17",2587,1845,1.40216802168022
4445,"2011-10-17",2444,1479,1.65246788370521
4620,"2011-10-17",0,1,0
4636,"2011-10-17",0,1,0
4652,"2011-10-17",3364,220,15.2909090909091
5034,"2011-10-17",17656,536,32.9402985074627
5097,"2011-10-17",0,1,0
5106,"2011-10-17",0,1,0
5204,"2011-10-17",76560,815,93.9386503067485
5239,"2011-10-17",0,1,0
5257,"2011-10-17",11923,597,19.9715242881072
5277,"2011-10-17",0,1,0
5309,"2011-10-17",16238,1409,11.5244854506742
5328,"2011-10-17",0,1,0
5429,"2011-10-17",0,1,0
5434,"2011-10-17",23313,135,172.688888888889
5545,"2011-10-17",8467,915,9.25355191256831
5546,"2011-10-17",10298,1038,9.92100192678227
5587,"2011-10-17",0,1,0
5621,"2011-10-17",9778,744,13.1424731182796
5694,"2011-10-17",0,1,0
5770,"2011-10-17",0,1,0
5802,"2011-10-17",23045,81,284.506172839506
5805,"2011-10-17",52520,839,62.5983313468415
5828,"2011-10-17",44210,1376,32.1293604651163
5855,"2011-10-17",235281,515,456.856310679612
5928,"2011-10-17",0,1,0
5933,"2011-10-17",5480,1589,3.44870988042794
5942,"2011-10-17",7605,662,11.487915407855
5950,"2011-10-17",4455,250,17.82
5977,"2011-10-17",18827,1557,12.0918432883751
5980,"2011-10-17",43969,1604,27.4120947630923
5981,"2011-10-17",41055,1350,30.4111111111111
5982,"2011-10-17",66735,1340,49.8022388059701
5984,"2011-10-17",60799,1801,33.7584675180455
5985,"2011-10-17",160589,686,234.094752186589
5987,"2011-10-17",22394,416,53.8317307692308
5989,"2011-10-17",66692,1483,44.9710047201618
5992,"2011-10-17",23937,190,125.984210526316
5995,"2011-10-17",0,1,0
5996,"2011-10-17",14061,435,32.3241379310345
6009,"2011-10-17",2799,415,6.74457831325301
6010,"2011-10-17",5174,1266,4.086887835703
6011,"2011-10-17",0,1,0
6014,"2011-10-17",19613,650,30.1738461538462
6015,"2011-10-17",20986,990,21.1979797979798
6018,"2011-10-17",19623,760,25.8197368421053
6019,"2011-10-17",21235,969,21.9143446852425
6022,"2011-10-17",15230,2,7615
6023,"2011-10-17",0,1,0
6024,"2011-10-17",0,1,0
6025,"2011-10-17",63732,1415,45.0402826855124
6026,"2011-10-17",45110,1643,27.4558734023128
6032,"2011-10-17",6523,415,15.7180722891566
6050,"2011-10-17",30343,1005,30.192039800995
6060,"2011-10-17",12896,1600,8.06
6063,"2011-10-17",36839,572,64.4038461538462
6064,"2011-10-17",18028,150,120.186666666667
6065,"2011-10-17",13488,459,29.3856209150327
6066,"2011-10-17",48258,1640,29.4256097560976
6075,"2011-10-17",20611,1536,13.4186197916667
6076,"2011-10-17",28236,1021,27.6552399608227
6078,"2011-10-17",0,1,0
6079,"2011-10-17",10259,1281,8.00858704137393
6081,"2011-10-17",42494,138,307.927536231884
6082,"2011-10-17",34317,1183,29.0084530853762
6083,"2011-10-17",22878,1285,17.8038910505837
6088,"2011-10-17",0,1,0
6090,"2011-10-17",0,1,0
6124,"2011-10-17",98705,1739,56.7596319723979
6126,"2011-10-17",34312,1423,24.1124385101897
6127,"2011-10-17",77843,1347,57.7899034892353
6130,"2011-10-17",74298,1606,46.2627646326276
6136,"2011-10-17",28897,391,73.9053708439898
6145,"2011-10-17",11780,648,18.179012345679
6146,"2011-10-17",3195,989,3.23053589484328
6149,"2011-10-17",6682,721,9.26768377253814
6152,"2011-10-17",18110,648,27.9475308641975
6160,"2011-10-17",0,1,0
6169,"2011-10-17",18837,1409,13.3690560681334
6176,"2011-10-17",12497,317,39.4227129337539
6179,"2011-10-17",0,1,0
6210,"2011-10-17",6797,225,30.2088888888889
6221,"2011-10-17",86759,460,188.60652173913
6235,"2011-10-17",0,1,0
6249,"2011-10-17",6109,1821,3.3547501372872
6253,"2011-10-17",0,1,0
6270,"2011-10-17",7487,1266,5.91390205371248
6279,"2011-10-17",0,1,0
6296,"2011-10-17",12641,1501,8.42171885409727
6297,"2011-10-17",11896,1452,8.19283746556474
6298,"2011-10-17",10651,1347,7.9072011878248
6299,"2011-10-17",10307,1282,8.03978159126365
6300,"2011-10-17",9139,1254,7.28787878787879
6301,"2011-10-17",9322,1241,7.51168412570508
6302,"2011-10-17",4516,1655,2.72870090634441
6303,"2011-10-17",0,1,0
6304,"2011-10-17",0,1,0
6305,"2011-10-17",0,1,0
6306,"2011-10-17",22172,1237,17.9240097008892
6308,"2011-10-17",8607,940,9.1563829787234
6309,"2011-10-17",8254,535,15.4280373831776
6312,"2011-10-17",17041,267,63.8239700374532
6313,"2011-10-17",11403,1305,8.73793103448276
6316,"2011-10-17",6618,204,32.4411764705882
6317,"2011-10-17",6956,204,34.0980392156863
6318,"2011-10-17",0,1,0
6365,"2011-10-17",0,1,0
6504,"2011-10-17",0,1,0
6643,"2011-10-17",0,1,0
6675,"2011-10-17",0,1,0
6706,"2011-10-17",7356,1479,4.973630831643
6709,"2011-10-17",0,1,0
6761,"2011-10-17",12267,1611,7.6145251396648
6799,"2011-10-17",0,1,0
6808,"2011-10-17",10972,1455,7.54089347079038
6814,"2011-10-17",12814,1644,7.79440389294404
6818,"2011-10-17",13990,1666,8.39735894357743
6882,"2011-10-17",0,1,0
6932,"2011-10-17",0,1,0
6969,"2011-10-17",0,1,0
6971,"2011-10-17",10742,376,28.5691489361702
7165,"2011-10-17",32345,1398,23.1366237482117
7198,"2011-10-17",20085,703,28.5704125177809
7270,"2011-10-17",0,1,0
7327,"2011-10-17",0,1,0
7489,"2011-10-17",0,1,0
7769,"2011-10-17",10146,90,112.733333333333
7770,"2011-10-17",40406,1479,27.3198106828938
7800,"2011-10-17",40492,1473,27.489477257298
7916,"2011-10-17",0,1,0
7979,"2011-10-17",27401,913,30.0120481927711
7994,"2011-10-17",123693,1096,112.858576642336
8033,"2011-10-17",102155,45,2270.11111111111
8035,"2011-10-17",43765,1282,34.1380655226209
8098,"2011-10-17",16963,513,33.0662768031189
8123,"2011-10-17",11454,1525,7.51081967213115
8153,"2011-10-17",33860,1527,22.1741977734119
8188,"2011-10-17",17385,1651,10.5299818291944
8207,"2011-10-17",0,1,0
8214,"2011-10-17",0,1,0
8231,"2011-10-17",2719,744,3.65456989247312
8246,"2011-10-17",0,1,0
8288,"2011-10-17",3600,2,1800
8348,"2011-10-17",2595,702,3.6965811965812
8421,"2011-10-17",0,1,0
8478,"2011-10-17",0,1,0
8504,"2011-10-17",0,1,0
8642,"2011-10-17",104045,973,106.932168550874
8676,"2011-10-17",33689,1455,23.1539518900344
8717,"2011-10-17",7049,220,32.0409090909091
8789,"2011-10-17",189172,422,448.274881516588
8842,"2011-10-17",7050,1353,5.21064301552106
9097,"2011-10-17",40333,1232,32.7378246753247
9257,"2011-10-17",16711,535,31.2355140186916
9318,"2011-10-17",0,1,0
9362,"2011-10-17",0,1,0
9442,"2011-10-17",0,1,0
9453,"2011-10-17",0,1,0
9686,"2011-10-17",0,1,0
9711,"2011-10-17",0,1,0
9932,"2011-10-17",19112,1054,18.1328273244782
10020,"2011-10-17",0,1,0
10230,"2011-10-17",218603,1185,184.475105485232
10233,"2011-10-17",133364,829,160.873341375151
10255,"2011-10-17",0,1,0
10316,"2011-10-17",0,1,0
10448,"2011-10-17",0,1,0
10511,"2011-10-17",0,1,0
10524,"2011-10-17",0,1,0
10653,"2011-10-17",0,1,0
10772,"2011-10-17",0,1,0
10810,"2011-10-17",0,1,0
11004,"2011-10-17",8983,940,9.5563829787234
11270,"2011-10-17",0,1,0
11271,"2011-10-17",0,1,0
11379,"2011-10-17",54536,322,169.366459627329
11434,"2011-10-17",0,1,0
11486,"2011-10-17",0,1,0
11600,"2011-10-17",0,1,0
11613,"2011-10-17",0,1,0
11637,"2011-10-17",0,1,0
11652,"2011-10-17",0,1,0
11655,"2011-10-17",14158,1687,8.39241256668643
11750,"2011-10-17",0,1,0
11789,"2011-10-17",0,1,0
11805,"2011-10-17",0,1,0
11822,"2011-10-17",0,1,0
11825,"2011-10-17",17661,1468,12.0306539509537
11827,"2011-10-17",0,1,0
11834,"2011-10-17",0,1,0
11889,"2011-10-17",0,1,0
11961,"2011-10-17",0,1,0
11971,"2011-10-17",57292,23,2490.95652173913
11975,"2011-10-17",9210,989,9.31243680485339
12002,"2011-10-17",0,1,0
12006,"2011-10-17",0,1,0
12091,"2011-10-17",0,1,0
12166,"2011-10-17",0,1,0
12202,"2011-10-17",13396,1074,12.4729981378026
12223,"2011-10-17",0,1,0
12316,"2011-10-17",0,1,0
12400,"2011-10-17",0,1,0
12538,"2011-10-17",0,1,0
12600,"2011-10-17",0,1,0
12615,"2011-10-17",14926,1315,11.3505703422053
12670,"2011-10-17",16819,1378,12.2053701015965
12760,"2011-10-17",8430,2,4215
12807,"2011-10-17",0,1,0
12976,"2011-10-17",47973,1095,43.8109589041096
13062,"2011-10-17",8020,604,13.2781456953642
13079,"2011-10-17",3481,1420,2.45140845070423
13080,"2011-10-17",0,1,0
13082,"2011-10-17",0,1,0
13083,"2011-10-17",4650,2,2325
13084,"2011-10-17",6492,1140,5.69473684210526
13085,"2011-10-17",6763,1677,4.03279666070364
13086,"2011-10-17",11801,24,491.708333333333
13087,"2011-10-17",10247,230,44.5521739130435
13089,"2011-10-17",14388,649,22.1694915254237
13091,"2011-10-17",0,1,0
13092,"2011-10-17",0,1,0
13111,"2011-10-17",7713,875,8.81485714285714
13117,"2011-10-17",8794,814,10.8034398034398
13118,"2011-10-17",9047,1443,6.26957726957727
13147,"2011-10-17",22835,1087,21.0073597056118
13150,"2011-10-17",9726,1376,7.06831395348837
13173,"2011-10-17",32731,715,45.7776223776224
13200,"2011-10-17",0,1,0
13201,"2011-10-17",3690,989,3.73104145601618
13210,"2011-10-17",14879,1216,12.2360197368421
13213,"2011-10-17",7204,292,24.6712328767123
13216,"2011-10-17",0,1,0
13217,"2011-10-17",15658,1161,13.4866494401378
13225,"2011-10-17",9528,550,17.3236363636364
13235,"2011-10-17",16538,1319,12.538286580743
13241,"2011-10-17",14291,881,16.2213393870602
13243,"2011-10-17",27338,1323,20.6636432350718
13244,"2011-10-17",10119,947,10.6853220696938
13259,"2011-10-17",20460,947,21.6050686378036
13262,"2011-10-17",7404,1821,4.0658978583196
13263,"2011-10-17",0,1,0
13270,"2011-10-17",8593,1038,8.27842003853565
13273,"2011-10-17",13575,1150,11.804347826087
13288,"2011-10-17",13389,1589,8.42605412208936
13290,"2011-10-17",11986,292,41.0479452054795
13294,"2011-10-17",13866,409,33.9022004889976
13296,"2011-10-17",8279,1837,4.50680457267284
13298,"2011-10-17",81039,891,90.952861952862
13300,"2011-10-17",6774,1503,4.50698602794411
13301,"2011-10-17",10463,196,53.3826530612245
13302,"2011-10-17",8113,1687,4.80912863070539
13304,"2011-10-17",37186,1610,23.0968944099379
13305,"2011-10-17",36759,1404,26.1816239316239
13309,"2011-10-17",13649,1130,12.0787610619469
13311,"2011-10-17",11439,1029,11.1166180758017
13313,"2011-10-17",10403,917,11.3446019629226
13314,"2011-10-17",24350,947,25.7127771911299
13315,"2011-10-17",50446,346,145.797687861272
13320,"2011-10-17",18352,863,21.2653534183082
13323,"2011-10-17",10047,940,10.6882978723404
13325,"2011-10-17",0,1,0
13326,"2011-10-17",28990,810,35.7901234567901
13331,"2011-10-17",4391,174,25.235632183908
13332,"2011-10-17",24001,912,26.3168859649123
13334,"2011-10-17",19631,604,32.5016556291391
13336,"2011-10-17",16543,1556,10.6317480719794
13337,"2011-10-17",8058,597,13.4974874371859
13344,"2011-10-17",24346,556,43.7877697841727
13347,"2011-10-17",0,1,0
13349,"2011-10-17",8599,330,26.0575757575758
13359,"2011-10-17",13306,577,23.0606585788562
13362,"2011-10-17",1920,648,2.96296296296296
13364,"2011-10-17",47056,1606,29.3001245330012
13367,"2011-10-17",3170,1845,1.71815718157182
13370,"2011-10-17",0,1,0
13374,"2011-10-17",11994,1001,11.982017982018
13380,"2011-10-17",14609,1148,12.7256097560976
13381,"2011-10-17",15465,1320,11.7159090909091
13382,"2011-10-17",18729,1437,13.0334029227557
13383,"2011-10-17",35040,175,200.228571428571
13384,"2011-10-17",16077,1309,12.2818945760122
13385,"2011-10-17",13859,1356,10.2205014749263
13402,"2011-10-17",7059,781,9.03841229193342
13403,"2011-10-17",7108,649,10.9522342064715
13405,"2011-10-17",4075,1353,3.01182557280118
13406,"2011-10-17",0,1,0
13407,"2011-10-17",3588,1365,2.62857142857143
13414,"2011-10-17",0,1,0
13416,"2011-10-17",4284,1291,3.31835786212239
13426,"2011-10-17",33533,362,92.6325966850829
13428,"2011-10-17",10338,1556,6.6439588688946
13429,"2011-10-17",10444,479,21.80375782881
13432,"2011-10-17",5972,550,10.8581818181818
13433,"2011-10-17",8786,815,10.7803680981595
13438,"2011-10-17",22488,1360,16.5352941176471
13439,"2011-10-17",28369,1056,26.8645833333333
13443,"2011-10-17",23527,727,32.3617606602476
13444,"2011-10-17",10729,1014,10.5808678500986
13446,"2011-10-17",13990,2,6995
13453,"2011-10-17",9395,306,30.702614379085
13458,"2011-10-17",32806,960,34.1729166666667
13461,"2011-10-17",91001,775,117.42064516129
13463,"2011-10-17",439582,1458,301.496570644719
13464,"2011-10-17",0,1,0
13467,"2011-10-17",62103,180,345.016666666667
13482,"2011-10-17",15780,1546,10.2069857697283
13499,"2011-10-17",0,1,0
13515,"2011-10-17",16577,1819,9.11324903793293
13520,"2011-10-17",40544,587,69.0698466780239
13526,"2011-10-17",18180,1311,13.8672768878719
13527,"2011-10-17",28178,765,36.8339869281046
13528,"2011-10-17",79793,1390,57.405035971223
13531,"2011-10-17",23555,1296,18.1751543209877
13532,"2011-10-17",43658,1478,29.5385656292287
13533,"2011-10-17",13761,1288,10.6840062111801
13535,"2011-10-17",0,1,0
13537,"2011-10-17",0,1,0
13550,"2011-10-17",0,1,0
